Las Animas County|2017|254.0
Las Marias Municipio|2017|580.0
Las Piedras Municipio|2017|1338.0
Lassen County|2017|558.0
Latah County|2017|534.0
Latimer County|2017|257.0
Lauderdale County|2017|1403.6666666666667
Laurel County|2017|1454.0
Laurens County|2017|1238.0
Lavaca County|2017|312.0
Lawrence County|2017|792.2727272727273
Le Flore County|2017|1126.0
Le Sueur County|2017|737.0
Lea County|2017|1810.0
Leake County|2017|432.0
Leavenworth County|2017|1409.0
Lebanon County|2017|2915.0
Lee County|2017|1917.3333333333333
Leelanau County|2017|522.0
Leflore County|2017|766.0
Lehigh County|2017|9487.0
Lemhi County|2017|181.0
Lenawee County|2017|2274.0
Lenoir County|2017|1282.0
Leon County|2017|3141.5
Leslie County|2017|281.0
Letcher County|2017|600.0
Levy County|2017|737.0
Lewis County|2017|622.0
Lewis and Clark County|2017|1221.0
Lexington County|2017|5354.0
Lexington city|2017|128.0
Liberty County|2017|935.75
Licking County|2017|3758.0
Limestone County|2017|1047.5
Lincoln County|2017|505.4782608695652
Lincoln Parish|2017|1125.0
Linn County|2017|1827.0
Lipscomb County|2017|53.0
Litchfield County|2017|4556.0
Little River County|2017|268.0
Live Oak County|2017|250.0
Livingston County|2017|1235.0
Livingston Parish|2017|2890.0
Llano County|2017|310.0
Logan County|2017|437.4
Loiza Municipio|2017|807.0
Long County|2017|382.0
Lonoke County|2017|1102.0
Lorain County|2017|9361.0
Los Alamos County|2017|341.0
Los Angeles County|2017|240293.0
Loudon County|2017|823.0
Loudoun County|2017|6438.0
Louisa County|2017|433.5
Loup County|2017|12.0
Love County|2017|197.0
Loving County|2017|5.0
Lowndes County|2017|1367.6666666666667
Lubbock County|2017|4938.0
Lucas County|2017|6296.0
Luce County|2017|168.0
Lumpkin County|2017|673.0
Luna County|2017|1475.0
Lunenburg County|2017|227.0
Luquillo Municipio|2017|811.0
Luzerne County|2017|9352.0
Lycoming County|2017|3254.0
Lyman County|2017|87.0
Lynchburg city|2017|1777.0
Lynn County|2017|102.0
Lyon County|2017|546.6
Mackinac County|2017|541.0
Macomb County|2017|18931.0
Macon County|2017|805.1666666666666
Macoupin County|2017|1100.0
Madera County|2017|4949.0
Madison County|2017|1442.0526315789473
Madison Parish|2017|310.0
Magoffin County|2017|490.0
Mahaska County|2017|376.0
Mahnomen County|2017|117.0
Mahoning County|2017|7264.0
Major County|2017|129.0
Malheur County|2017|590.0
Manassas Park city|2017|290.0
Manassas city|2017|749.0
Manatee County|2017|6784.0
Manati Municipio|2017|1237.0
Manistee County|2017|694.0
Manitowoc County|2017|1494.0
Marathon County|2017|2193.0
Marengo County|2017|431.0
Maricao Municipio|2017|411.0
Maricopa County|2017|89102.0
Maries County|2017|169.0
Marin County|2017|4038.0
Marinette County|2017|889.0
Marion County|2017|2329.705882352941
Mariposa County|2017|451.0
Marlboro County|2017|607.0
Marquette County|2017|1080.5
Marshall County|2017|616.9166666666666
Martin County|2017|729.8333333333334
Martinsville city|2017|356.0
Mason County|2017|658.6666666666666
Massac County|2017|372.0
Matagorda County|2017|1227.0
Matanuska-Susitna Borough|2017|4105.0
Mathews County|2017|155.0
Maui County|2017|2199.0
Maunabo Municipio|2017|505.0
Maury County|2017|1472.0
Maverick County|2017|2209.0
Mayaguez Municipio|2017|3067.0
Mayes County|2017|920.0
McClain County|2017|682.0
McCone County|2017|22.0
McCook County|2017|88.0
McCormick County|2017|155.0
McCracken County|2017|1801.0
McCreary County|2017|325.0
McCulloch County|2017|133.0
McCurtain County|2017|938.0
McDonald County|2017|378.0
McDonough County|2017|658.0
McDowell County|2017|646.5
McDuffie County|2017|559.0
McHenry County|2017|3874.5
McIntosh County|2017|295.3333333333333
McKean County|2017|1119.0
McKenzie County|2017|201.0
McKinley County|2017|2107.0
McLean County|2017|1325.0
McLennan County|2017|4543.0
McLeod County|2017|747.0
McMinn County|2017|992.0
McMullen County|2017|14.0
McNairy County|2017|482.0
McPherson County|2017|165.33333333333334
Meade County|2017|389.0
Meagher County|2017|41.0
Mecklenburg County|2017|13284.0
Mecosta County|2017|1097.0
Medina County|2017|2670.0
Meeker County|2017|540.0
Meigs County|2017|495.5
Mellette County|2017|38.0
Menard County|2017|154.5
Mendocino County|2017|1793.0
Menifee County|2017|208.0
Menominee County|2017|325.0
Merced County|2017|10801.0
Mercer County|2017|1759.625
Meriwether County|2017|530.0
Merrick County|2017|112.0
Merrimack County|2017|1913.0
Mesa County|2017|2940.0
Metcalfe County|2017|173.0
Miami County|2017|1179.6666666666667
Miami-Dade County|2017|66731.0
Middlesex County|2017|12263.25
Midland County|2017|2305.0
Mifflin County|2017|1103.0
Milam County|2017|506.0
Millard County|2017|214.0
Mille Lacs County|2017|713.0
Miller County|2017|506.3333333333333
Mills County|2017|135.0
Milwaukee County|2017|19351.0
Miner County|2017|36.0
Mineral County|2017|221.75
Mingo County|2017|584.0
Minidoka County|2017|293.0
Minnehaha County|2017|3116.0
Missaukee County|2017|420.0
Mississippi County|2017|683.5
Missoula County|2017|2253.0
Mitchell County|2017|245.2
Mobile County|2017|9652.0
Moca Municipio|2017|1599.0
Modoc County|2017|260.0
Moffat County|2017|245.0
Mohave County|2017|4828.0
Moniteau County|2017|264.0
Monmouth County|2017|13613.0
Mono County|2017|380.0
Monona County|2017|167.0
Monongalia County|2017|1934.0
Monroe County|2017|2116.4117647058824
Montague County|2017|365.0
Montcalm County|2017|1430.0
Monterey County|2017|15811.0
Montezuma County|2017|520.0
Montgomery County|2017|4161.777777777777
Montmorency County|2017|328.0
Montour County|2017|352.0
Montrose County|2017|691.0
Moody County|2017|149.0
Moore County|2017|743.6666666666666
Mora County|2017|172.0
Morehouse Parish|2017|833.0
Morgan County|2017|639.0909090909091
Morovis Municipio|2017|1014.0
Morrill County|2017|76.0
Morris County|2017|3320.0
Morrison County|2017|948.0
Morrow County|2017|545.0
Morton County|2017|278.0
Motley County|2017|18.0
Moultrie County|2017|279.0
Mountrail County|2017|143.0
Mower County|2017|584.0
Muhlenberg County|2017|783.0
Multnomah County|2017|16606.0
Murray County|2017|478.0
Muscatine County|2017|723.0
Muscogee County|2017|4815.0
Muskegon County|2017|4232.0
Muskingum County|2017|2273.0
Muskogee County|2017|1527.0
Musselshell County|2017|102.0
Nacogdoches County|2017|1213.0
Naguabo Municipio|2017|895.0
Nance County|2017|50.0
Nantucket County/town|2017|316.0
Napa County|2017|2701.0
Naranjito Municipio|2017|848.0
Nash County|2017|2672.0
Nassau County|2017|15424.5
Natchitoches Parish|2017|982.0
Natrona County|2017|2102.0
Navajo County|2017|3131.0
Navarro County|2017|895.0
Nelson County|2017|430.0
Nemaha County|2017|137.5
Neosho County|2017|317.0
Neshoba County|2017|537.0
Ness County|2017|40.0
Nevada County|2017|1063.0
New Castle County|2017|13330.0
New Hanover County|2017|4975.0
New Haven County|2017|23252.0
New Kent County|2017|382.0
New London County|2017|6253.0
New Madrid County|2017|530.0
New York County|2017|37956.0
Newaygo County|2017|1174.0
Newberry County|2017|771.0
Newport County|2017|1738.0
Newport News city|2017|4191.0
Newton County|2017|845.6666666666666
Nez Perce County|2017|602.0
Niagara County|2017|6284.0
Nicholas County|2017|423.0
Nicollet County|2017|524.0
Niobrara County|2017|36.0
Noble County|2017|417.3333333333333
Nobles County|2017|363.0
Nodaway County|2017|384.0
Nolan County|2017|275.0
Nome Census Area|2017|514.0
Norfolk County|2017|12465.0
Norfolk city|2017|5197.0
Norman County|2017|162.0
North Slope Borough|2017|273.0
Northampton County|2017|2862.6666666666665
Northumberland County|2017|1387.0
Northwest Arctic Borough|2017|498.0
Norton County|2017|63.0
Norton city|2017|90.0
Nottoway County|2017|277.0
Nowata County|2017|253.0
Noxubee County|2017|290.0
Nuckolls County|2017|62.0
Nueces County|2017|9028.0
Nye County|2017|1047.0
O'Brien County|2017|196.0
Oakland County|2017|22784.0
Obion County|2017|673.0
Ocean County|2017|13066.0
Oceana County|2017|887.0
Ochiltree County|2017|166.0
Oconee County|2017|1089.5
Oconto County|2017|735.0
Ogemaw County|2017|646.0
Oglala Lakota County|2017|423.0
Ogle County|2017|1267.0
Oglethorpe County|2017|310.0
Ohio County|2017|575.0
Okaloosa County|2017|3237.0
Okanogan County|2017|1438.0
Okeechobee County|2017|782.0
Okfuskee County|2017|272.0
Oklahoma County|2017|15219.0
Okmulgee County|2017|1016.0
Oktibbeha County|2017|1107.0
Oldham County|2017|584.0
Oliver County|2017|37.0
Olmsted County|2017|2335.0
Oneida County|2017|1991.0
Onondaga County|2017|10500.0
Onslow County|2017|3259.0
Ontario County|2017|2507.0
Ontonagon County|2017|197.0
Orange County|2017|12324.75
Orangeburg County|2017|2505.0
Oregon County|2017|185.0
Orleans County|2017|876.5
Orleans Parish|2017|9201.0
Orocovis Municipio|2017|738.0
Osage County|2017|537.6666666666666
Osborne County|2017|56.0
Osceola County|2017|2634.0
Oscoda County|2017|220.0
Oswego County|2017|3484.0
Otero County|2017|929.5
Otoe County|2017|272.0
Otsego County|2017|1074.5
Ottawa County|2017|1856.75
Otter Tail County|2017|1259.0
Ouachita County|2017|448.0
Ouachita Parish|2017|3731.0
Ouray County|2017|66.0
Outagamie County|2017|3142.0
Overton County|2017|395.0
Owen County|2017|319.5
Owsley County|2017|92.0
Owyhee County|2017|207.0
Oxford County|2017|1016.0
Ozark County|2017|208.0
Ozaukee County|2017|1367.0
Pacific County|2017|592.0
Page County|2017|434.5
Palm Beach County|2017|29486.0
Palo Alto County|2017|132.0
Palo Pinto County|2017|544.0
Pamlico County|2017|260.0
Panola County|2017|723.0
Park County|2017|418.3333333333333
Parke County|2017|288.0
Parker County|2017|2150.0
Parmer County|2017|122.0
Pasco County|2017|9933.0
Pasquotank County|2017|976.0
Passaic County|2017|13972.0
Patillas Municipio|2017|918.0
Patrick County|2017|335.0
Paulding County|2017|1901.0
Pawnee County|2017|182.33333333333334
Payette County|2017|451.0
Payne County|2017|1401.0
Peach County|2017|683.0
Pearl River County|2017|1227.0
Pecos County|2017|294.0
Pembina County|2017|147.0
Pemiscot County|2017|490.0
Pend Oreille County|2017|353.0
Pender County|2017|1293.0
Pendleton County|2017|232.0
Pennington County|2017|1198.5
Penobscot County|2017|2860.0
Penuelas Municipio|2017|1060.0
Peoria County|2017|4948.0
Pepin County|2017|152.0
Perkins County|2017|41.5
Perquimans County|2017|296.0
Perry County|2017|470.8
Pershing County|2017|119.0
Person County|2017|855.0
Petersburg Borough|2017|132.0
Petersburg city|2017|978.0
Petroleum County|2017|13.0
Pettis County|2017|864.0
Phelps County|2017|425.0
Philadelphia County/city|2017|43980.0
Phillips County|2017|148.5
Piatt County|2017|337.0
Pickaway County|2017|1223.0
Pickens County|2017|1129.0
Pickett County|2017|108.0
Pierce County|2017|4759.0
Pike County|2017|683.1
Pima County|2017|21330.0
Pinal County|2017|8473.0
Pine County|2017|846.0
Pinellas County|2017|18206.0
Pipestone County|2017|168.0
Piscataquis County|2017|303.0
Pitkin County|2017|341.0
Pitt County|2017|4405.0
Pittsburg County|2017|946.0
Pittsylvania County|2017|1341.0
Piute County|2017|24.0
Placer County|2017|7004.0
Plaquemines Parish|2017|469.0
Platte County|2017|825.6666666666666
Pleasants County|2017|199.0
Plumas County|2017|692.0
Plymouth County|2017|5523.5
Pocahontas County|2017|162.5
Poinsett County|2017|426.0
Pointe Coupee Parish|2017|558.0
Polk County|2017|2393.25
Ponce Municipio|2017|5380.0
Pondera County|2017|107.0
Pontotoc County|2017|636.5
Pope County|2017|531.6666666666666
Poquoson city|2017|218.0
Portage County|2017|2823.0
Porter County|2017|3470.0
Portsmouth city|2017|2418.0
Posey County|2017|405.0
Pottawatomie County|2017|875.0
Pottawattamie County|2017|1340.0
Potter County|2017|766.3333333333334
Powder River County|2017|26.0
Powell County|2017|232.0
Power County|2017|134.0
Poweshiek County|2017|330.0
Powhatan County|2017|464.0
Prairie County|2017|84.5
Pratt County|2017|162.0
Preble County|2017|951.0
Prentiss County|2017|512.0
Presidio County|2017|283.0
Presque Isle County|2017|493.0
Preston County|2017|748.0
Price County|2017|257.0
Prince Edward County|2017|514.0
Prince George County|2017|672.0
Prince George's County|2017|21315.0
Prince William County|2017|8166.0
Prince of Wales-Hyder Census Area|2017|324.0
Providence County|2017|15552.0
Prowers County|2017|163.0
Pueblo County|2017|3227.0
Pulaski County|2017|1421.5714285714287
Pushmataha County|2017|295.0
Putnam County|2017|902.0
Quay County|2017|200.0
Quebradillas Municipio|2017|964.0
Queen Anne's County|2017|999.0
Queens County|2017|47267.0
Quitman County|2017|133.0
Rabun County|2017|345.0
Racine County|2017|4077.0
Radford city|2017|418.0
Rains County|2017|200.0
Raleigh County|2017|1584.0
Ralls County|2017|176.0
Ramsey County|2017|4709.5
Randall County|2017|1980.0
Randolph County|2017|757.25
Rankin County|2017|2698.0
Ransom County|2017|55.0
Rapides Parish|2017|3166.0
Rappahannock County|2017|130.0
Ravalli County|2017|922.0
Rawlins County|2017|33.0
Ray County|2017|533.0
Reagan County|2017|68.0
Real County|2017|60.0
Red Lake County|2017|148.0
Red River County|2017|270.0
Red River Parish|2017|202.0
Red Willow County|2017|147.0
Redwood County|2017|317.0
Reeves County|2017|245.0
Refugio County|2017|180.0
Reno County|2017|1161.0
Rensselaer County|2017|3669.0
Renville County|2017|216.5
Republic County|2017|69.0
Reynolds County|2017|124.0
Rhea County|2017|852.0
Rice County|2017|668.5
Rich County|2017|37.0
Richardson County|2017|138.0
Richland County|2017|2087.6666666666665
Richland Parish|2017|511.0
Richmond County|2017|4185.0
Richmond city|2017|5089.0
Riley County|2017|1049.0
Rincon Municipio|2017|725.0
Ringgold County|2017|79.0
Rio Arriba County|2017|1076.0
Rio Blanco County|2017|109.0
Rio Grande County|2017|236.0
Rio Grande Municipio|2017|1648.0
Ripley County|2017|397.5
Ritchie County|2017|242.0
Riverside County|2017|56252.0
Roane County|2017|723.5
Roanoke County|2017|1695.0
Roanoke city|2017|2066.0
Roberts County|2017|124.5
Robertson County|2017|537.3333333333334
Robeson County|2017|3343.0
Rock County|2017|1112.0
Rock Island County|2017|3551.0
Rockbridge County|2017|433.0
Rockcastle County|2017|388.0
Rockdale County|2017|2357.0
Rockingham County|2017|2909.0
Rockland County|2017|6788.0
Rockwall County|2017|1610.0
Roger Mills County|2017|61.0
Rogers County|2017|1990.0
Rolette County|2017|496.0
Rooks County|2017|96.0
Roosevelt County|2017|317.0
Roscommon County|2017|709.0
Roseau County|2017|399.0
Rosebud County|2017|209.0
Ross County|2017|1753.0
Routt County|2017|371.0
Rowan County|2017|1860.5
Runnels County|2017|172.0
Rush County|2017|162.0
Rusk County|2017|714.5
Russell County|2017|545.75
Rutherford County|2017|3205.0
Rutland County|2017|1092.0
Sabana Grande Municipio|2017|1088.0
Sabine County|2017|303.0
Sabine Parish|2017|484.0
Sac County|2017|152.0
Sacramento County|2017|32580.0
Sagadahoc County|2017|523.0
Saginaw County|2017|4842.0
Saguache County|2017|151.0
Salem County|2017|1830.0
Salem city|2017|494.0
Salinas Municipio|2017|1416.0
Saline County|2017|787.4
Salt Lake County|2017|19218.0
Saluda County|2017|347.0
Sampson County|2017|1414.0
San Augustine County|2017|214.0
San Benito County|2017|1765.0
San Bernardino County|2017|46582.0
San Diego County|2017|63465.0
San Francisco County/city|2017|16499.0
San German Municipio|2017|1587.0
San Jacinto County|2017|644.0
San Joaquin County|2017|22612.0
San Juan County|2017|1150.5
San Juan Municipio|2017|9185.0
San Lorenzo Municipio|2017|1537.0
San Luis Obispo County|2017|5089.0
San Mateo County|2017|12121.0
San Miguel County|2017|480.5
San Patricio County|2017|2333.0
San Saba County|2017|77.0
San Sebastian Municipio|2017|1904.0
Sanborn County|2017|41.0
Sanders County|2017|334.0
Sandoval County|2017|3946.0
Sandusky County|2017|1488.0
Sangamon County|2017|4380.0
Sanilac County|2017|1170.0
Sanpete County|2017|474.0
Santa Barbara County|2017|9741.0
Santa Clara County|2017|33415.0
Santa Cruz County|2017|4980.5
Santa Fe County|2017|3718.0
Santa Isabel Municipio|2017|1338.0
Santa Rosa County|2017|3000.0
Sarasota County|2017|7143.0
Saratoga County|2017|4762.0
Sargent County|2017|49.0
Sarpy County|2017|2565.0
Sauk County|2017|1042.0
Saunders County|2017|304.0
Sawyer County|2017|377.0
Schenectady County|2017|3467.0
Schleicher County|2017|49.0
Schley County|2017|119.0
Schoharie County|2017|818.0
Schoolcraft County|2017|288.0
Schuyler County|2017|241.66666666666666
Schuylkill County|2017|3886.0
Scioto County|2017|2109.0
Scotland County|2017|490.5
Scott County|2017|871.4545454545455
Scotts Bluff County|2017|628.0
Screven County|2017|336.0
Scurry County|2017|305.0
Searcy County|2017|134.0
Sebastian County|2017|2064.0
Sedgwick County|2017|5181.0
Seminole County|2017|3269.0
Seneca County|2017|1025.5
Sequatchie County|2017|300.0
Sequoyah County|2017|913.0
Sevier County|2017|908.3333333333334
Seward County|2017|289.5
Shackelford County|2017|56.0
Shannon County|2017|197.0
Sharkey County|2017|131.0
Sharp County|2017|298.0
Shasta County|2017|4321.0
Shawano County|2017|699.0
Shawnee County|2017|3330.0
Sheboygan County|2017|1753.0
Shelby County|2017|2934.222222222222
Shenandoah County|2017|745.0
Sherburne County|2017|1926.0
Sheridan County|2017|162.8
Sherman County|2017|54.0
Shiawassee County|2017|1763.0
Shoshone County|2017|316.0
Sibley County|2017|305.0
Sierra County|2017|204.5
Silver Bow County|2017|723.0
Simpson County|2017|464.0
Sioux County|2017|161.0
Siskiyou County|2017|1301.0
Sitka Borough/city|2017|208.0
Skagit County|2017|3269.0
Skagway Municipality|2017|87.0
Skamania County|2017|322.0
Slope County|2017|8.0
Smith County|2017|1247.0
Smyth County|2017|706.0
Snohomish County|2017|17380.0
Snyder County|2017|911.0
Socorro County|2017|424.0
Solano County|2017|9942.0
Somerset County|2017|2601.5
Somervell County|2017|190.0
Sonoma County|2017|8835.0
Southampton County|2017|333.0
Southeast Fairbanks Census Area|2017|310.0
Spalding County|2017|1659.0
Spartanburg County|2017|5876.0
Spencer County|2017|372.5
Spink County|2017|112.0
Spokane County|2017|12995.0
Spotsylvania County|2017|2466.0
St. Bernard Parish|2017|1018.0
St. Charles County|2017|6304.0
St. Charles Parish|2017|1134.0
St. Clair County|2017|2920.75
St. Croix County|2017|1567.0
St. Francis County|2017|427.0
St. Francois County|2017|1163.0
St. Helena Parish|2017|288.0
St. James Parish|2017|628.0
St. John the Baptist Parish|2017|1215.0
St. Johns County|2017|4075.0
St. Joseph County|2017|3009.5
St. Landry Parish|2017|2156.0
St. Lawrence County|2017|2951.0
St. Louis County|2017|11419.5
St. Louis city|2017|6871.0
St. Lucie County|2017|7000.0
St. Martin Parish|2017|1372.0
St. Mary Parish|2017|1625.0
St. Mary's County|2017|2206.0
St. Tammany Parish|2017|5009.0
Stafford County|2017|1295.0
Stanislaus County|2017|18165.0
Stanley County|2017|62.0
Stanly County|2017|1239.0
Stanton County|2017|62.0
Stark County|2017|3486.6666666666665
Starke County|2017|459.0
Starr County|2017|3040.0
Staunton city|2017|433.0
Ste. Genevieve County|2017|327.0
Stearns County|2017|3041.0
Steele County|2017|356.0
Stephens County|2017|637.3333333333334
Stephenson County|2017|993.0
Sterling County|2017|23.0
Steuben County|2017|1539.0
Stevens County|2017|520.0
Stewart County|2017|205.0
Stillwater County|2017|187.0
Stoddard County|2017|667.0
Stokes County|2017|947.0
Stone County|2017|460.6666666666667
Stonewall County|2017|21.0
Storey County|2017|98.0
Story County|2017|1144.0
Strafford County|2017|1703.0
Stutsman County|2017|257.0
Sublette County|2017|186.0
Suffolk County|2017|25119.0
Suffolk city|2017|1808.0
Sullivan County|2017|947.5
Sully County|2017|27.0
Summers County|2017|254.0
Summit County|2017|5017.333333333333
Sumner County|2017|1619.5
Sumter County|2017|1343.0
Sunflower County|2017|666.0
Surry County|2017|801.0
Susquehanna County|2017|977.0
Sussex County|2017|2745.0
Sutter County|2017|3935.0
Sutton County|2017|77.0
Suwannee County|2017|770.0
Swain County|2017|354.0
Sweet Grass County|2017|56.0
Sweetwater County|2017|982.0
Swift County|2017|207.0
Swisher County|2017|109.0
Switzerland County|2017|198.0
Talbot County|2017|480.5
Taliaferro County|2017|39.0
Talladega County|2017|1712.0
Tallahatchie County|2017|298.0
Tallapoosa County|2017|760.0
Tama County|2017|336.0
Taney County|2017|1611.0
Tangipahoa Parish|2017|3117.0
Taos County|2017|1189.0
Tarrant County|2017|37978.0
Tate County|2017|608.0
Tattnall County|2017|479.0
Taylor County|2017|617.7142857142857
Tazewell County|2017|2158.5
Tehama County|2017|1630.0
Telfair County|2017|376.0
Teller County|2017|394.0
Tensas Parish|2017|131.0
Terrebonne Parish|2017|2682.0
Terrell County|2017|122.0
Terry County|2017|262.0
Teton County|2017|246.0
Texas County|2017|378.5
Thayer County|2017|64.0
Thomas County|2017|380.6666666666667
Throckmorton County|2017|30.0
Thurston County|2017|3423.0
Tift County|2017|914.0
Tillamook County|2017|501.0
Tillman County|2017|140.0
Tioga County|2017|1170.5
Tippah County|2017|425.0
Tippecanoe County|2017|3032.0
Tipton County|2017|741.0
Tishomingo County|2017|415.0
Titus County|2017|692.0
Toa Alta Municipio|2017|2058.0
Toa Baja Municipio|2017|2369.0
Todd County|2017|324.0
Tolland County|2017|3463.0
Tom Green County|2017|1987.0
Tompkins County|2017|2211.0
Tooele County|2017|1154.0
Toole County|2017|67.0
Toombs County|2017|782.0
Torrance County|2017|474.0
Towner County|2017|31.0
Towns County|2017|251.0
Traill County|2017|112.0
Transylvania County|2017|620.0
Traverse County|2017|63.0
Travis County|2017|20925.0
Treasure County|2017|13.0
Trego County|2017|48.0
Trempealeau County|2017|509.0
Treutlen County|2017|183.0
Trigg County|2017|338.0
Trimble County|2017|195.0
Trinity County|2017|298.5
Tripp County|2017|87.0
Troup County|2017|1669.0
Trousdale County|2017|137.0
Trujillo Alto Municipio|2017|1576.0
Trumbull County|2017|6479.0
Tucker County|2017|174.0
Tulare County|2017|21401.0
Tulsa County|2017|13728.0
Tunica County|2017|267.0
Tuolumne County|2017|1158.0
Turner County|2017|170.5
Tuscaloosa County|2017|4110.0
Tuscarawas County|2017|2290.0
Tuscola County|2017|1535.0
Twiggs County|2017|226.0
Twin Falls County|2017|1195.0
Tyler County|2017|382.0
Tyrrell County|2017|117.0
Uinta County|2017|411.0
Uintah County|2017|847.0
Ulster County|2017|4097.0
Umatilla County|2017|1785.0
Unicoi County|2017|377.0
Union County|2017|1470.7058823529412
Union Parish|2017|511.0
Upshur County|2017|748.5
Upson County|2017|626.0
Upton County|2017|59.0
Utah County|2017|8524.0
Utuado Municipio|2017|952.0
Uvalde County|2017|546.0
Val Verde County|2017|1016.0
Valdez-Cordova Census Area|2017|390.0
Valencia County|2017|1989.0
Valley County|2017|139.33333333333334
Van Buren County|2017|650.0
Van Wert County|2017|574.0
Van Zandt County|2017|943.0
Vance County|2017|1122.0
Vanderburgh County|2017|3025.0
Vega Alta Municipio|2017|1051.0
Vega Baja Municipio|2017|1672.0
Venango County|2017|1411.0
Ventura County|2017|19140.0
Vermilion County|2017|2142.0
Vermilion Parish|2017|1454.0
Vermillion County|2017|385.0
Vernon County|2017|430.0
Vernon Parish|2017|1058.0
Victoria County|2017|2070.0
Vieques Municipio|2017|441.0
Vigo County|2017|2066.0
Vilas County|2017|444.0
Villalba Municipio|2017|1493.0
Vinton County|2017|373.0
Virginia Beach city|2017|8373.0
Volusia County|2017|10873.0
Wabash County|2017|402.0
Wabasha County|2017|404.0
Wabaunsee County|2017|116.0
Wadena County|2017|329.0
Wagoner County|2017|1623.0
Wahkiakum County|2017|93.0
Wake County|2017|22450.0
Wakulla County|2017|514.0
Waldo County|2017|757.0
Walker County|2017|1251.0
Walla Walla County|2017|1443.0
Wallace County|2017|21.0
Waller County|2017|1081.0
Wallowa County|2017|187.0
Walsh County|2017|186.0
Walthall County|2017|341.0
Walton County|2017|1498.5
Walworth County|2017|1012.0
Wapello County|2017|804.0
Ward County|2017|643.5
Ware County|2017|729.0
Warren County|2017|1248.142857142857
Warrick County|2017|1021.0
Wasatch County|2017|476.0
Wasco County|2017|577.0
Waseca County|2017|367.0
Washakie County|2017|168.0
Washburn County|2017|312.0
Washington County|2017|1683.9333333333334
Washington Parish|2017|979.0
Washita County|2017|242.0
Washoe County|2017|10001.0
Washtenaw County|2017|6968.0
Watauga County|2017|1173.0
Watonwan County|2017|286.0
Waukesha County|2017|6580.0
Waupaca County|2017|856.0
Waushara County|2017|454.0
Wayne County|2017|3520.4375
Waynesboro city|2017|419.0
Weakley County|2017|772.0
Webb County|2017|4774.0
Weber County|2017|4550.0
Webster County|2017|317.14285714285717
Webster Parish|2017|1021.0
Weld County|2017|4194.0
Wells County|2017|243.5
West Baton Rouge Parish|2017|615.0
West Carroll Parish|2017|394.0
West Feliciana Parish|2017|224.0
Westchester County|2017|22053.0
Westmoreland County|2017|4922.5
Weston County|2017|150.0
Wetzel County|2017|507.0
Wexford County|2017|840.0
Wharton County|2017|940.0
Whatcom County|2017|5514.0
Wheatland County|2017|34.0
Wheeler County|2017|73.75
White County|2017|673.8
White Pine County|2017|184.0
Whiteside County|2017|1327.0
Whitfield County|2017|2476.0
Whitley County|2017|651.0
Whitman County|2017|1039.0
Wibaux County|2017|16.0
Wichita County|2017|1047.5
Wicomico County|2017|2922.0
Wilbarger County|2017|232.0
Wilcox County|2017|241.5
Wilkes County|2017|780.0
Wilkin County|2017|112.0
Wilkinson County|2017|233.5
Will County|2017|18697.0
Willacy County|2017|694.0
Williams County|2017|708.0
Williamsburg County|2017|786.0
Williamsburg city|2017|360.0
Williamson County|2017|4670.0
Wilson County|2017|1429.5
Winchester city|2017|527.0
Windham County|2017|1963.5
Windsor County|2017|750.0
Winkler County|2017|169.0
Winn Parish|2017|327.0
Winnebago County|2017|3910.3333333333335
Winneshiek County|2017|369.0
Winona County|2017|905.0
Winston County|2017|457.0
Wirt County|2017|173.0
Wise County|2017|1032.5
Wolfe County|2017|177.0
Wood County|2017|1807.0
Woodbury County|2017|1738.0
Woodford County|2017|649.0
Woodruff County|2017|143.0
Woods County|2017|131.0
Woodson County|2017|71.0
Woodward County|2017|396.0
Worcester County|2017|9548.5
Worth County|2017|206.66666666666666
Wrangell Borough/city|2017|81.0
Wright County|2017|1069.6666666666667
Wyandot County|2017|472.0
Wyandotte County|2017|4010.0
Wyoming County|2017|751.0
Wythe County|2017|711.0
Yabucoa Municipio|2017|1477.0
Yadkin County|2017|713.0
Yakima County|2017|8602.0
Yakutat Borough/city|2017|22.0
Yalobusha County|2017|275.0
Yamhill County|2017|2060.0
Yancey County|2017|343.0
Yankton County|2017|341.0
Yates County|2017|523.0
Yavapai County|2017|4583.0
Yazoo County|2017|555.0
Yell County|2017|346.0
Yellow Medicine County|2017|189.0
Yellowstone County|2017|2858.0
Yoakum County|2017|135.0
Yolo County|2017|5402.0
York County|2017|4039.4
Young County|2017|306.0
Yuba County|2017|2125.0
Yukon-Koyukuk Census Area|2017|454.0
Yuma County|2017|8159.0
Zapata County|2017|400.0
Zavala County|2017|413.0
Ziebach County|2017|50.0
